human	bakers	score
Q96NG5	P41696	0.02324856439704676
Q96NG5	P41696	0.02242821985233798
Q5VV52	P41696	0.028876127973748975
Q5VV52	P41696	0.028433141919606237
Q5VV52	P41696	0.027481542247744052
Q5VV52	P41696	0.027235438884331418
Q5VV52	P41696	0.02685808039376538
Q5VV52	P41696	0.026415094339622643
Q5VV52	P41696	0.028433141919606237
Q5VV52	P41696	0.027990155865463495
Q5VV52	P41696	0.027038556193601314
Q5VV52	P41696	0.02679245283018868
Q5VV52	P41696	0.026415094339622643
Q5VV52	P41696	0.025972108285479904
Q5VV52	P41696	0.027301066447908123
Q5VV52	P41696	0.02685808039376538
Q5VV52	P41696	0.0259064807219032
Q5VV52	P41696	0.02566037735849057
Q5VV52	P41696	0.02528301886792453
Q5VV52	P41696	0.02484003281378179
Q5VV52	P41696	0.02716981132075472
Q5VV52	P41696	0.026726825266611978
Q5VV52	P41696	0.0257752255947498
Q5VV52	P41696	0.025529122231337166
Q5VV52	P41696	0.025151763740771126
Q5VV52	P41696	0.024708777686628387
Q5VV52	P41696	0.02679245283018868
Q5VV52	P41696	0.026349466776045938
Q5VV52	P41696	0.02539786710418376
Q5VV52	P41696	0.025151763740771126
Q5VV52	P41696	0.024774405250205085
Q5VV52	P41696	0.024331419196062347
Q8N4W9	P41696	0.03007383100902379
Q8N4W9	P41696	0.02945036915504512
Q8N4W9	P41696	0.028941755537325673
Q8N4W9	P41696	0.02881050041017227
Q8N4W9	P41696	0.02881050041017227
Q8N4W9	P41696	0.028433141919606237
Q8N4W9	P41696	0.02836751435602953
Q8N4W9	P41696	0.0282526661197703
Q8N4W9	P41696	0.028121410992616894
Q8N4W9	P41696	0.028055783429040197
Q8N4W9	P41696	0.027875307629204264
Q8N4W9	P41696	0.027809680065627562
Q8N4W9	P41696	0.027809680065627562
Q8N4W9	P41696	0.027497949138638227
Q8N4W9	P41696	0.027497949138638227
Q8N4W9	P41696	0.026726825266611975
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.02648072190319934
Q8N4W9	P41696	0.026415094339622643
Q8N4W9	P41696	0.02616899097621001
Q8N4W9	P41696	0.02552912223133716
Q8N4W9	P41696	0.02936833470057424
Q8N4W9	P41696	0.02874487284659557
Q8N4W9	P41696	0.028236259228876126
Q8N4W9	P41696	0.028105004101722727
Q8N4W9	P41696	0.028105004101722727
Q8N4W9	P41696	0.027727645611156686
Q8N4W9	P41696	0.02766201804757998
Q8N4W9	P41696	0.027547169811320757
Q8N4W9	P41696	0.02741591468416735
Q8N4W9	P41696	0.027350287120590646
Q8N4W9	P41696	0.027169811320754716
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.02679245283018868
Q8N4W9	P41696	0.02679245283018868
Q8N4W9	P41696	0.026021328958162428
Q8N4W9	P41696	0.025955701394585723
Q8N4W9	P41696	0.025775225594749793
Q8N4W9	P41696	0.025709598031173092
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.028925348646431502
Q8N4W9	P41696	0.02830188679245283
Q8N4W9	P41696	0.027793273174733384
Q8N4W9	P41696	0.02766201804757998
Q8N4W9	P41696	0.02766201804757998
Q8N4W9	P41696	0.027284659557013948
Q8N4W9	P41696	0.02721903199343724
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026972928630024606
Q8N4W9	P41696	0.026907301066447908
Q8N4W9	P41696	0.026726825266611975
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.026349466776045938
Q8N4W9	P41696	0.026349466776045938
Q8N4W9	P41696	0.025578342904019686
Q8N4W9	P41696	0.025512715340442985
Q8N4W9	P41696	0.02533223954060705
Q8N4W9	P41696	0.025266611977030354
Q8N4W9	P41696	0.02502050861361772
Q8N4W9	P41696	0.02438063986874487
Q8N4W9	P41696	0.02881050041017227
Q8N4W9	P41696	0.028187038556193603
Q8N4W9	P41696	0.027678424938474156
Q8N4W9	P41696	0.02754716981132075
Q8N4W9	P41696	0.02754716981132075
Q8N4W9	P41696	0.027169811320754716
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026989335520918787
Q8N4W9	P41696	0.02685808039376538
Q8N4W9	P41696	0.02679245283018868
Q8N4W9	P41696	0.026611977030352747
Q8N4W9	P41696	0.02654634946677605
Q8N4W9	P41696	0.02654634946677605
Q8N4W9	P41696	0.026234618539786706
Q8N4W9	P41696	0.026234618539786706
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.02539786710418376
Q8N4W9	P41696	0.025217391304347823
Q8N4W9	P41696	0.025151763740771126
Q8N4W9	P41696	0.02490566037735849
Q8N4W9	P41696	0.02426579163248564
Q8N4W9	P41696	0.02881050041017227
Q8N4W9	P41696	0.028187038556193603
Q8N4W9	P41696	0.027678424938474156
Q8N4W9	P41696	0.02754716981132075
Q8N4W9	P41696	0.02754716981132075
Q8N4W9	P41696	0.027169811320754716
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026989335520918787
Q8N4W9	P41696	0.02685808039376538
Q8N4W9	P41696	0.02679245283018868
Q8N4W9	P41696	0.026611977030352747
Q8N4W9	P41696	0.02654634946677605
Q8N4W9	P41696	0.02654634946677605
Q8N4W9	P41696	0.026234618539786706
Q8N4W9	P41696	0.026234618539786706
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.02539786710418376
Q8N4W9	P41696	0.025217391304347823
Q8N4W9	P41696	0.025151763740771126
Q8N4W9	P41696	0.02490566037735849
Q8N4W9	P41696	0.02426579163248564
Q8N4W9	P41696	0.028367514356029532
Q8N4W9	P41696	0.027744052502050864
Q8N4W9	P41696	0.027235438884331418
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026726825266611978
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.02654634946677605
Q8N4W9	P41696	0.026415094339622643
Q8N4W9	P41696	0.026349466776045945
Q8N4W9	P41696	0.02616899097621001
Q8N4W9	P41696	0.02610336341263331
Q8N4W9	P41696	0.02610336341263331
Q8N4W9	P41696	0.025791632485643968
Q8N4W9	P41696	0.025791632485643968
Q8N4W9	P41696	0.02502050861361772
Q8N4W9	P41696	0.02495488105004102
Q8N4W9	P41696	0.024774405250205085
Q8N4W9	P41696	0.024708777686628387
Q8N4W9	P41696	0.024462674323215753
Q8N4W9	P41696	0.023822805578342904
Q8N4W9	P41696	0.028367514356029532
Q8N4W9	P41696	0.027744052502050864
Q8N4W9	P41696	0.027235438884331418
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026726825266611978
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.02654634946677605
Q8N4W9	P41696	0.026415094339622643
Q8N4W9	P41696	0.026349466776045945
Q8N4W9	P41696	0.02616899097621001
Q8N4W9	P41696	0.02610336341263331
Q8N4W9	P41696	0.02610336341263331
Q8N4W9	P41696	0.025791632485643968
Q8N4W9	P41696	0.025791632485643968
Q8N4W9	P41696	0.02502050861361772
Q8N4W9	P41696	0.02495488105004102
Q8N4W9	P41696	0.024774405250205085
Q8N4W9	P41696	0.024708777686628387
Q8N4W9	P41696	0.024462674323215753
Q8N4W9	P41696	0.023822805578342904
Q8N4W9	P41696	0.028236259228876126
Q8N4W9	P41696	0.027612797374897458
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026972928630024606
Q8N4W9	P41696	0.026972928630024606
Q8N4W9	P41696	0.026595570139458572
Q8N4W9	P41696	0.026529942575881867
Q8N4W9	P41696	0.026415094339622643
Q8N4W9	P41696	0.026283839212469236
Q8N4W9	P41696	0.026218211648892535
Q8N4W9	P41696	0.026037735849056602
Q8N4W9	P41696	0.025972108285479904
Q8N4W9	P41696	0.025972108285479904
Q8N4W9	P41696	0.02566037735849056
Q8N4W9	P41696	0.02566037735849056
Q8N4W9	P41696	0.024889253486464313
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.02464315012305168
Q8N4W9	P41696	0.02457752255947498
Q8N4W9	P41696	0.024331419196062347
Q8N4W9	P41696	0.023691550451189494
Q8N4W9	P41696	0.028105004101722727
Q8N4W9	P41696	0.027481542247744052
Q8N4W9	P41696	0.026972928630024606
Q8N4W9	P41696	0.026841673502871206
Q8N4W9	P41696	0.026841673502871206
Q8N4W9	P41696	0.02646431501230517
Q8N4W9	P41696	0.02639868744872846
Q8N4W9	P41696	0.026283839212469236
Q8N4W9	P41696	0.02615258408531583
Q8N4W9	P41696	0.02608695652173913
Q8N4W9	P41696	0.025906480721903196
Q8N4W9	P41696	0.025840853158326498
Q8N4W9	P41696	0.025840853158326498
Q8N4W9	P41696	0.02552912223133716
Q8N4W9	P41696	0.02552912223133716
Q8N4W9	P41696	0.024757998359310907
Q8N4W9	P41696	0.02469237079573421
Q8N4W9	P41696	0.024511894995898273
Q8N4W9	P41696	0.024446267432321575
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.023560295324036095
Q8N4W9	P41696	0.02792452830188679
Q8N4W9	P41696	0.027301066447908123
Q8N4W9	P41696	0.02679245283018868
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.026661197703035273
Q8N4W9	P41696	0.026283839212469236
Q8N4W9	P41696	0.026218211648892535
Q8N4W9	P41696	0.02610336341263331
Q8N4W9	P41696	0.025972108285479904
Q8N4W9	P41696	0.0259064807219032
Q8N4W9	P41696	0.02572600492206727
Q8N4W9	P41696	0.02566037735849057
Q8N4W9	P41696	0.02566037735849057
Q8N4W9	P41696	0.02534864643150123
Q8N4W9	P41696	0.02534864643150123
Q8N4W9	P41696	0.02457752255947498
Q8N4W9	P41696	0.02451189499589828
Q8N4W9	P41696	0.024331419196062347
Q8N4W9	P41696	0.024265791632485646
Q8N4W9	P41696	0.02401968826907301
Q8N4W9	P41696	0.023379819524200166
Q8N4W9	P41696	0.027858900738310093
Q8N4W9	P41696	0.027235438884331418
Q8N4W9	P41696	0.026726825266611975
Q8N4W9	P41696	0.026595570139458572
Q8N4W9	P41696	0.026595570139458572
Q8N4W9	P41696	0.026218211648892535
Q8N4W9	P41696	0.02615258408531583
Q8N4W9	P41696	0.026037735849056602
Q8N4W9	P41696	0.025906480721903196
Q8N4W9	P41696	0.025840853158326498
Q8N4W9	P41696	0.02566037735849056
Q8N4W9	P41696	0.025594749794913864
Q8N4W9	P41696	0.025594749794913864
Q8N4W9	P41696	0.025283018867924528
Q8N4W9	P41696	0.025283018867924528
Q8N4W9	P41696	0.024511894995898273
Q8N4W9	P41696	0.024446267432321575
Q8N4W9	P41696	0.02426579163248564
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.02395406070549631
Q8N4W9	P41696	0.02331419196062346
Q8N4W9	P41696	0.027727645611156686
Q8N4W9	P41696	0.02710418375717801
Q8N4W9	P41696	0.026595570139458572
Q8N4W9	P41696	0.02646431501230517
Q8N4W9	P41696	0.02646431501230517
Q8N4W9	P41696	0.02608695652173913
Q8N4W9	P41696	0.026021328958162428
Q8N4W9	P41696	0.0259064807219032
Q8N4W9	P41696	0.025775225594749793
Q8N4W9	P41696	0.025709598031173092
Q8N4W9	P41696	0.02552912223133716
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.025151763740771126
Q8N4W9	P41696	0.025151763740771126
Q8N4W9	P41696	0.02438063986874487
Q8N4W9	P41696	0.02431501230516817
Q8N4W9	P41696	0.02413453650533224
Q8N4W9	P41696	0.024068908941755535
Q8N4W9	P41696	0.023822805578342904
Q8N4W9	P41696	0.023182936833470058
Q8N4W9	P41696	0.027612797374897458
Q8N4W9	P41696	0.026989335520918787
Q8N4W9	P41696	0.02648072190319934
Q8N4W9	P41696	0.026349466776045938
Q8N4W9	P41696	0.026349466776045938
Q8N4W9	P41696	0.025972108285479904
Q8N4W9	P41696	0.025906480721903196
Q8N4W9	P41696	0.025791632485643968
Q8N4W9	P41696	0.02566037735849056
Q8N4W9	P41696	0.025594749794913864
Q8N4W9	P41696	0.025414273995077927
Q8N4W9	P41696	0.02534864643150123
Q8N4W9	P41696	0.02534864643150123
Q8N4W9	P41696	0.025036915504511894
Q8N4W9	P41696	0.025036915504511894
Q8N4W9	P41696	0.02426579163248564
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.024019688269073008
Q8N4W9	P41696	0.02395406070549631
Q8N4W9	P41696	0.023707957342083676
Q8N4W9	P41696	0.023068088597210826
Q8N4W9	P41696	0.027481542247744052
Q8N4W9	P41696	0.02685808039376538
Q8N4W9	P41696	0.026349466776045938
Q8N4W9	P41696	0.026218211648892535
Q8N4W9	P41696	0.026218211648892535
Q8N4W9	P41696	0.025840853158326498
Q8N4W9	P41696	0.025775225594749793
Q8N4W9	P41696	0.02566037735849057
Q8N4W9	P41696	0.02552912223133716
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.025283018867924528
Q8N4W9	P41696	0.025217391304347823
Q8N4W9	P41696	0.025217391304347823
Q8N4W9	P41696	0.02490566037735849
Q8N4W9	P41696	0.02490566037735849
Q8N4W9	P41696	0.02413453650533224
Q8N4W9	P41696	0.024068908941755535
Q8N4W9	P41696	0.023888433141919605
Q8N4W9	P41696	0.023822805578342904
Q8N4W9	P41696	0.02357670221493027
Q8N4W9	P41696	0.022936833470057427
Q8N4W9	P41696	0.0267760459392945
Q8N4W9	P41696	0.026152584085315834
Q8N4W9	P41696	0.02564397046759639
Q8N4W9	P41696	0.025512715340442985
Q8N4W9	P41696	0.025512715340442985
Q8N4W9	P41696	0.025135356849876948
Q8N4W9	P41696	0.025069729286300246
Q8N4W9	P41696	0.02495488105004102
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.02475799835931091
Q8N4W9	P41696	0.02457752255947498
Q8N4W9	P41696	0.02451189499589828
Q8N4W9	P41696	0.02451189499589828
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.023429040196882692
Q8N4W9	P41696	0.02336341263330599
Q8N4W9	P41696	0.023182936833470058
Q8N4W9	P41696	0.023117309269893357
Q8N4W9	P41696	0.022871205906480722
Q8N4W9	P41696	0.022231337161607877
Q8N4W9	P41696	0.0267760459392945
Q8N4W9	P41696	0.026152584085315834
Q8N4W9	P41696	0.02564397046759639
Q8N4W9	P41696	0.025512715340442985
Q8N4W9	P41696	0.025512715340442985
Q8N4W9	P41696	0.025135356849876948
Q8N4W9	P41696	0.025069729286300246
Q8N4W9	P41696	0.02495488105004102
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.02475799835931091
Q8N4W9	P41696	0.02457752255947498
Q8N4W9	P41696	0.02451189499589828
Q8N4W9	P41696	0.02451189499589828
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.02420016406890894
Q8N4W9	P41696	0.023429040196882692
Q8N4W9	P41696	0.02336341263330599
Q8N4W9	P41696	0.023182936833470058
Q8N4W9	P41696	0.023117309269893357
Q8N4W9	P41696	0.022871205906480722
Q8N4W9	P41696	0.022231337161607877
Q8N4W9	P41696	0.026529942575881867
Q8N4W9	P41696	0.0259064807219032
Q8N4W9	P41696	0.02539786710418376
Q8N4W9	P41696	0.025266611977030354
Q8N4W9	P41696	0.025266611977030354
Q8N4W9	P41696	0.024889253486464313
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.024708777686628387
Q8N4W9	P41696	0.02457752255947498
Q8N4W9	P41696	0.02451189499589828
Q8N4W9	P41696	0.024331419196062347
Q8N4W9	P41696	0.024265791632485646
Q8N4W9	P41696	0.024265791632485646
Q8N4W9	P41696	0.02395406070549631
Q8N4W9	P41696	0.02395406070549631
Q8N4W9	P41696	0.023182936833470058
Q8N4W9	P41696	0.023117309269893357
Q8N4W9	P41696	0.022936833470057427
Q8N4W9	P41696	0.022871205906480722
Q8N4W9	P41696	0.022625102543068088
Q8N4W9	P41696	0.021985233798195242
Q8N4W9	P41696	0.026349466776045938
Q8N4W9	P41696	0.02572600492206727
Q8N4W9	P41696	0.025217391304347823
Q8N4W9	P41696	0.025086136177194417
Q8N4W9	P41696	0.025086136177194417
Q8N4W9	P41696	0.024708777686628384
Q8N4W9	P41696	0.02464315012305168
Q8N4W9	P41696	0.024528301886792454
Q8N4W9	P41696	0.024397046759639048
Q8N4W9	P41696	0.024331419196062347
Q8N4W9	P41696	0.024150943396226414
Q8N4W9	P41696	0.024085315832649716
Q8N4W9	P41696	0.024085315832649716
Q8N4W9	P41696	0.023773584905660373
Q8N4W9	P41696	0.023773584905660373
Q8N4W9	P41696	0.023002461033634125
Q8N4W9	P41696	0.022936833470057427
Q8N4W9	P41696	0.02275635767022149
Q8N4W9	P41696	0.022690730106644793
Q8N4W9	P41696	0.02244462674323216
Q8N4W9	P41696	0.021804757998359306
Q8N4W9	P41696	0.02608695652173913
Q8N4W9	P41696	0.025463494667760458
Q8N4W9	P41696	0.024954881050041015
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.024823625922887615
Q8N4W9	P41696	0.024446267432321575
Q8N4W9	P41696	0.02438063986874487
Q8N4W9	P41696	0.024265791632485646
Q8N4W9	P41696	0.02413453650533224
Q8N4W9	P41696	0.024068908941755535
Q8N4W9	P41696	0.023888433141919605
Q8N4W9	P41696	0.023822805578342904
Q8N4W9	P41696	0.023822805578342904
Q8N4W9	P41696	0.02351107465135357
Q8N4W9	P41696	0.02351107465135357
Q8N4W9	P41696	0.022739950779327316
Q8N4W9	P41696	0.022674323215750615
Q8N4W9	P41696	0.022493847415914682
Q8N4W9	P41696	0.02242821985233798
Q8N4W9	P41696	0.022182116488925346
Q8N4W9	P41696	0.021542247744052504
Q8N8Y5	P41696	0.02774405250205086
Q8N8Y5	P41696	0.02615258408531583
Q8N8Y5	P41696	0.026103363412633303
Q8N8Y5	P41696	0.024511894995898273
Q5T0B9	P41696	0.029762100082034455
Q5T0B9	P41696	0.0281214109926169
Q5T0B9	P41696	0.028170631665299425
Q5T0B9	P41696	0.026529942575881867
Q8TF47	P41696	0.029958982772764566
Q8TF47	P41696	0.02982772764561116
Q8TF47	P41696	0.029696472518457754
Q8TF47	P41696	0.029138638228055787
Q8TF47	P41696	0.028810500410172277
Q8TF47	P41696	0.028433141919606237
Q8TF47	P41696	0.027875307629204267
Q8TF47	P41696	0.027744052502050864
Q8TF47	P41696	0.02610336341263331
Q8TF47	P41696	0.029893355209187858
Q8TF47	P41696	0.029762100082034455
Q8TF47	P41696	0.02963084495488105
Q8TF47	P41696	0.02907301066447908
Q8TF47	P41696	0.02874487284659557
Q8TF47	P41696	0.028367514356029532
Q8TF47	P41696	0.027809680065627562
Q8TF47	P41696	0.027678424938474156
Q8TF47	P41696	0.026037735849056602
Q8TF47	P41696	0.029762100082034455
Q8TF47	P41696	0.029630844954881053
Q8TF47	P41696	0.029499589827727647
Q8TF47	P41696	0.028941755537325677
Q8TF47	P41696	0.028613617719442166
Q8TF47	P41696	0.028236259228876133
Q8TF47	P41696	0.027678424938474156
Q8TF47	P41696	0.027547169811320757
Q8TF47	P41696	0.0259064807219032
Q8TF47	P41696	0.029319114027891714
Q8TF47	P41696	0.02918785890073831
Q8TF47	P41696	0.029056603773584905
Q8TF47	P41696	0.028498769483182935
Q8TF47	P41696	0.028170631665299425
Q8TF47	P41696	0.027793273174733388
Q8TF47	P41696	0.027235438884331418
Q8TF47	P41696	0.02710418375717801
Q8TF47	P41696	0.025463494667760458
Q8TF47	P41696	0.028826907301066445
Q8TF47	P41696	0.028695652173913046
Q8TF47	P41696	0.02856439704675964
Q8TF47	P41696	0.02800656275635767
Q8TF47	P41696	0.027678424938474156
Q8TF47	P41696	0.027301066447908123
Q8TF47	P41696	0.026743232157506153
Q8TF47	P41696	0.026611977030352747
Q8TF47	P41696	0.024971287940935193
Q8TF47	P41696	0.028433141919606237
Q8TF47	P41696	0.02830188679245283
Q8TF47	P41696	0.028170631665299425
Q8TF47	P41696	0.027612797374897458
Q8TF47	P41696	0.027284659557013948
Q8TF47	P41696	0.026907301066447908
Q8TF47	P41696	0.026349466776045938
Q8TF47	P41696	0.026218211648892535
Q8TF47	P41696	0.02457752255947498
Q8TF47	P41696	0.028055783429040197
Q8TF47	P41696	0.02792452830188679
Q8TF47	P41696	0.027793273174733384
Q8TF47	P41696	0.027235438884331418
Q8TF47	P41696	0.026907301066447908
Q8TF47	P41696	0.026529942575881867
Q8TF47	P41696	0.025972108285479904
Q8TF47	P41696	0.025840853158326498
Q8TF47	P41696	0.02420016406890894
Q8TF47	P41696	0.027875307629204267
Q8TF47	P41696	0.027744052502050864
Q8TF47	P41696	0.027612797374897458
Q8TF47	P41696	0.02705496308449549
Q8TF47	P41696	0.026726825266611978
Q8TF47	P41696	0.026349466776045945
Q8TF47	P41696	0.025791632485643968
Q8TF47	P41696	0.02566037735849057
Q8TF47	P41696	0.02401968826907301
Q8TF47	P41696	0.02616899097621001
Q8TF47	P41696	0.026037735849056602
Q8TF47	P41696	0.025906480721903196
Q8TF47	P41696	0.02534864643150123
Q8TF47	P41696	0.02502050861361772
Q8TF47	P41696	0.02464315012305168
Q8TF47	P41696	0.024085315832649716
Q8TF47	P41696	0.02395406070549631
Q8TF47	P41696	0.022313371616078752
Q8N143	P41696	0.02981132075471698
Q8N143	P41696	0.028876127973748975
Q8N143	P41696	0.02881050041017227
Q8N143	P41696	0.027875307629204264
Q8N972	P41696	0.02982772764561116
Q8N972	P41696	0.02945036915504512
Q8N972	P41696	0.02907301066447908
Q8N972	P41696	0.028876127973748975
Q8N972	P41696	0.02874487284659557
Q8N972	P41696	0.028433141919606237
Q8N972	P41696	0.02830188679245283
Q8N972	P41696	0.028055783429040197
Q8N972	P41696	0.028055783429040197
Q8N972	P41696	0.027875307629204267
Q8N972	P41696	0.027301066447908123
Q8N972	P41696	0.027235438884331418
Q8N972	P41696	0.02654634946677605
Q8N972	P41696	0.026415094339622643
Q8N972	P41696	0.026037735849056602
Q8N972	P41696	0.025594749794913864
Q8N972	P41696	0.029384741591468422
Q8N972	P41696	0.02900738310090238
Q8N972	P41696	0.02863002461033634
Q8N972	P41696	0.028433141919606237
Q8N972	P41696	0.02830188679245283
Q8N972	P41696	0.0279901558654635
Q8N972	P41696	0.027858900738310093
Q8N972	P41696	0.027612797374897458
Q8N972	P41696	0.027612797374897458
Q8N972	P41696	0.027432321575061525
Q8N972	P41696	0.02685808039376538
Q8N972	P41696	0.02679245283018868
Q8N972	P41696	0.02610336341263331
Q8N972	P41696	0.025972108285479904
Q8N972	P41696	0.025594749794913864
Q8N972	P41696	0.025151763740771126
Q8N972	P41696	0.02900738310090238
Q8N972	P41696	0.02863002461033634
Q8N972	P41696	0.0282526661197703
Q8N972	P41696	0.028055783429040197
Q8N972	P41696	0.02792452830188679
Q8N972	P41696	0.027612797374897458
Q8N972	P41696	0.027481542247744052
Q8N972	P41696	0.027235438884331418
Q8N972	P41696	0.027235438884331418
Q8N972	P41696	0.02705496308449549
Q8N972	P41696	0.026480721903199344
Q8N972	P41696	0.026415094339622643
